,Group_1,Group_2,Group_3,Group_4,Group_5
2020-10-02,138.0303187435798,1641.2711791232523,156.12544955923119,96.16343609277936,141.5348834766611
2020-10-03,138.65319881257045,1610.462729153013,162.57452600057772,100.49289927282322,135.20173063494212
2020-10-04,138.18453544754976,1604.8839621540444,160.76462878959015,103.38964050188144,137.17400550018104
2020-10-05,135.42799575687866,1617.397841022871,167.96751888539268,106.48257518469995,137.49912701449352
2020-10-06,134.61306509995896,1639.3759900449525,168.85704204356844,111.46479530463147,138.18438839988568
2020-10-07,138.0026342191076,1613.8219607003666,167.3439566145142,117.94823365847076,135.63653017021736
2020-10-08,141.8159057429701,1567.8552677821972,166.1486337965943,123.94760518748987,135.06675711433385
2020-10-09,143.28536520850562,1565.204595159375,165.1062194097734,129.69629313101854,135.7520081981849
2020-10-10,142.83343903177095,1483.8754173938516,170.32079561728287,135.38558905097437,140.4834997616254
2020-10-11,140.17630368429627,1480.7723221675922,168.72167858737507,142.1138103556616,147.6760041405549
2020-10-12,134.4812352258343,1464.562477165754,165.28500867055973,154.73850576160888,151.18526589727213
2020-10-13,128.32460974349573,1443.5318197598338,167.77110710163436,162.67090496181595,154.68481493443022
2020-10-14,125.00410175235886,1476.9838846570494,160.65207954289437,174.52603124213,159.22709589574825
2020-10-15,124.18056133613099,1461.6929050611338,164.93441514445644,172.86416048723498,169.22666189624312
2020-10-16,125.48521171789994,1477.945253521473,171.86148065882202,164.02166659578532,178.90942462320413
2020-10-17,126.86115715064369,1483.6584220757584,179.15327155139087,157.258836244727,185.35614848356798
2020-10-18,129.55669256777813,1491.4224408555117,180.01949053149133,153.3161722290673,191.63468407860023
2020-10-19,132.87249557683543,1497.3375999154134,180.3693042969218,155.00793861219861,194.61876882365962
2020-10-20,140.41416809778335,1523.0982167604511,177.49310079843704,158.75462508014215,196.2346993818706
2020-10-21,147.69338549739044,1595.2599545654439,182.48807546887247,146.25326028221357,209.94473301766885
2020-10-22,156.38455901315234,1662.8482041679079,186.26581838468246,141.30537238808256,227.5419827565871
2020-10-23,164.91510253914132,1749.2411385241965,184.53071676821847,145.64183411691124,230.95854879339157
2020-10-24,174.87851567059326,1766.8815434684682,186.47498444910318,146.90480632331224,238.5708769337567
2020-10-25,188.25985412505295,1762.2555507960597,192.17673351015338,142.29070700389528,245.45644576330136
2020-10-26,200.0336524794756,1774.4142428061623,189.20830434758574,148.43566703145098,247.99625722663058
2020-10-27,204.66184514779033,1912.8284815412646,186.92390395338143,152.27972704317204,251.17573499553058
2020-10-28,204.49140111643248,2038.6700180158282,191.1731245420694,156.03863195709636,249.80839861653692
2020-10-29,201.66744119501647,2077.1994715140277,198.06828030163325,164.15197654869462,245.99413076727427
2020-10-30,203.33910020760533,2117.285611214466,211.97645356997373,165.0177100380878,246.10857239492788
2020-10-31,200.14564527031598,2135.467459235262,227.90969139465076,164.06225099189072,241.6815690428311
2020-11-01,201.53428521451468,2117.747381731393,250.08991520464423,163.02648764366563,235.3106399742542
2020-11-02,203.80998456700084,2171.6211143180644,259.5785917972303,162.4739194537669,227.45095916102116
2020-11-03,208.66887818047084,2172.4298346595074,269.41909613962645,162.59164967475067,220.72094131703966
2020-11-04,209.38869344652875,2159.4857521061435,274.1858075198827,167.9341833982545,213.980114741611
2020-11-05,204.7720585839334,2116.9597252624426,282.0849359060925,166.4735480458807,217.70648848447019
